id,weighting,tenure_type,region,gross_income,length_residence,weekly_rent,weekly_mortgage,freehold_leasehold
20220006770,1550.6531022622182,private rented,East,82305.6792,less than 1 year,311.53846153846155,NA,NA
20220006773,1107.9684157346828,owner occupied,South West,75600,less than 1 year,NA,253.84615384615384,freehold
20220006774,2134.6693426958427,owner occupied,South West,11890,3-4 years,NA,NA,leasehold
20220006775,2526.961499236298,owner occupied,North West,91060,less than 1 year,NA,139.3846153846154,freehold
20220006777,2301.1723671534596,local authority,South East,25575,10-19 years,94,NA,NA
20220006778,1856.6809672006473,local authority,East Midlands,29231,5-9 years,110.76923076923076,NA,NA
20220006783,1149.0586875227225,owner occupied,London,31212.5,20-29 years,NA,NA,leasehold
20220006788,1626.9536023447083,owner occupied,South East,12710,two years,NA,NA,freehold
20220006790,1419.5421926548531,private rented,South East,36115,two years,196.15384615384616,NA,NA
20220006791,1863.3695037567552,owner occupied,West Midlands,80699.8,5-9 years,NA,230.76923076923077,freehold
20220006794,869.4479253096122,housing association,North East,13447.2,30+ years,85,NA,NA
20220006799,2095.1906748610145,owner occupied,East,15021,3-4 years,NA,68.76923076923077,freehold
20220006804,693.6479676340155,owner occupied,East Midlands,38955,5-9 years,NA,230.76923076923077,freehold
20220006805,578.9035017965604,owner occupied,London,37225,two years,33.32692307692307,0.02307692307692308,NA
20220006809,3656.508595653242,owner occupied,London,100000,5-9 years,NA,184.6153846153846,leasehold
20220006811,1516.3587167441872,local authority,London,27795,3-4 years,103.84615384615384,NA,NA
20220006813,4518.7382307222815,owner occupied,North East,26059.8,20-29 years,NA,86.76923076923077,freehold
20220006825,4982.709376478948,owner occupied,South East,39643.650988,10-19 years,NA,NA,freehold
20220006826,2549.053568424752,private rented,London,62317.5,one year,438.46153846153845,NA,NA
20220006829,795.1257339766994,owner occupied,East,100000,3-4 years,NA,461.53846153846155,freehold
20220006830,692.9087885409423,housing association,South West,13632.48,two years,118.71301775147928,NA,NA
20220006837,3181.055726442783,owner occupied,South West,32575,two years,NA,163.6153846153846,freehold
20220006838,366.5978046751373,owner occupied,London,49500,one year,NA,122.3076923076923,leasehold
20220006840,1025.066726908182,private rented,North West,46052,two years,95.76923076923076,NA,NA
20220006843,3882.280305686799,owner occupied,North West,43995,30+ years,NA,NA,freehold
20220006848,656.0172504020742,private rented,East,84632.5,3-4 years,173.07692307692307,NA,NA
20220006850,3748.487231673615,private rented,West Midlands,38175,3-4 years,161.53846153846155,NA,NA
20220006852,11104.469129784817,private rented,London,66945.07,3-4 years,342.6923076923077,NA,NA
20220006853,3851.952718504944,owner occupied,North East,53099.8,5-9 years,NA,94.3846153846154,freehold
20220006856,1985.794159599977,owner occupied,Yorkshire and the Humber,50766.912111,20-29 years,NA,NA,freehold
20220006857,4665.371679582848,owner occupied,London,9209,30+ years,NA,NA,freehold
20220006860,2665.4490723016743,owner occupied,Yorkshire and the Humber,18923,20-29 years,NA,NA,freehold
20220006861,2184.0509234957285,owner occupied,North West,14355,30+ years,NA,NA,freehold
20220006862,3866.392004177186,owner occupied,North West,9209,20-29 years,NA,23.76923076923077,freehold
20220006863,4226.61081952059,private rented,North West,19240,5-9 years,0,NA,NA
20220006866,594.6055147804872,housing association,East,9209.2,10-19 years,103,NA,NA
20220006872,6293.786875366745,owner occupied,North East,50812.5,3-4 years,NA,92.3076923076923,freehold
20220006874,1219.688819477287,owner occupied,South West,45455.8,5-9 years,NA,207.69230769230768,freehold
20220006876,777.223423515366,local authority,Yorkshire and the Humber,4160,3-4 years,63,NA,NA
20220006880,1294.2843296621816,owner occupied,South West,80361.76000000001,5-9 years,NA,203.07692307692307,freehold
20220006884,5806.457261452097,owner occupied,West Midlands,16120,5-9 years,NA,80.76923076923077,freehold
20220006886,267.9873834231908,owner occupied,South East,100000,two years,NA,369.2307692307692,freehold
20220006889,1046.8475232540254,local authority,London,21412,5-9 years,105.76923076923076,NA,NA
20220006892,2714.7008522683896,local authority,East Midlands,6895,30+ years,80,NA,NA
20220006893,1345.6789679049368,owner occupied,London,80840.3,5-9 years,NA,150,freehold
20220006897,12878.964428808384,owner occupied,West Midlands,13000,30+ years,NA,NA,freehold
20220006900,2414.6980564939045,owner occupied,South East,9209,20-29 years,NA,NA,freehold
20220006903,1078.9371071368562,owner occupied,London,76281.75,3-4 years,NA,253.84615384615384,leasehold
20220006906,2135.029460869363,owner occupied,South East,10133,20-29 years,NA,NA,freehold
20220006920,1414.0980978107589,private rented,East,41500,3-4 years,242.30769230769232,NA,NA
20220006923,2498.9057036779527,private rented,London,42959.8,5-9 years,346.15384615384613,NA,NA
20220006925,1708.521083999652,private rented,South West,30535,two years,219.23076923076923,NA,NA
20220006926,2049.0012389352028,owner occupied,South West,18688.771622,3-4 years,NA,276.9230769230769,freehold
20220006929,786.4264708244527,housing association,South West,37466.55,5-9 years,101.53846153846152,NA,NA
20220006940,3613.6846505286776,owner occupied,South East,76449.88,5-9 years,NA,378.5345285890466,freehold
20220006955,2160.929688138891,owner occupied,East,93375,20-29 years,NA,211.84615384615384,freehold
20220006959,2648.375233552639,owner occupied,South East,36475,5-9 years,NA,83.07692307692308,freehold
20220006969,1649.0691108268738,local authority,South East,10910,5-9 years,78.84615384615384,NA,NA
20220006971,2953.821230827343,owner occupied,South East,100000,5-9 years,NA,184.6153846153846,freehold
20220006973,3706.762482611997,private rented,East Midlands,13787.8,10-19 years,146.53846153846155,NA,NA
20220006977,1478.5327636735135,local authority,London,13910,10-19 years,116.5,NA,NA
20220006979,1254.1089989298905,private rented,West Midlands,77575,two years,155.76923076923077,NA,NA
20220006982,2976.6079191579156,housing association,London,19760,20-29 years,126,NA,NA
20220006987,1053.9142974837716,owner occupied,North East,21737.5,3-4 years,NA,NA,freehold
20220006990,1942.5041081037575,owner occupied,East,25062,30+ years,NA,NA,freehold
20220006997,3525.4807394620334,owner occupied,South East,69139.5,10-19 years,NA,NA,freehold
20220006998,1254.9169918607188,housing association,East,37811.8,two years,100,NA,NA
20220007000,2029.3708922988624,owner occupied,Yorkshire and the Humber,60088.5,20-29 years,NA,NA,freehold
20220007004,3951.231888480781,owner occupied,South West,16120.5,30+ years,NA,NA,freehold
20220007009,1450.1853431953857,owner occupied,South East,62418.75,less than 1 year,NA,608.8727892354815,freehold
20220007013,2134.4168352607076,owner occupied,North West,100000,20-29 years,NA,NA,freehold
20220007014,634.1981182161973,owner occupied,South West,58374.591232,20-29 years,NA,NA,freehold
20220007016,2846.5636004421995,owner occupied,North West,60151,3-4 years,36.92307692307692,0.02307692307692308,freehold
20220007017,600.4041856937044,owner occupied,North West,57200,one year,NA,126.92307692307692,freehold
20220007019,6758.509216522095,private rented,London,25435.8,5-9 years,321.15384615384613,NA,NA
20220007027,864.638690319392,housing association,East,33120.880000000005,10-19 years,150,NA,NA
20220007036,765.4704846416669,owner occupied,Yorkshire and the Humber,13075,one year,NA,42.69230769230769,freehold
20220007039,2017.4086043209147,housing association,North East,9209,10-19 years,68,NA,NA
20220007040,4772.8167868561095,owner occupied,Yorkshire and the Humber,40560,5-9 years,NA,36.92307692307692,leasehold
20220007042,1180.2232028056087,owner occupied,East Midlands,55812.3,one year,NA,207.69230769230768,freehold
20220007046,1637.8074126676208,owner occupied,East,50875,30+ years,NA,NA,freehold
20220007048,2587.7753344766993,owner occupied,North West,24700,30+ years,NA,NA,freehold
20220007049,987.402030066821,private rented,Yorkshire and the Humber,37972.5,less than 1 year,180,NA,NA
20220007052,1469.713297277871,local authority,East Midlands,13736,10-19 years,98,NA,NA
20220007056,1849.936111902664,owner occupied,South East,48155,5-9 years,NA,NA,leasehold
20220007059,3043.050177525208,owner occupied,East,69323.321336,30+ years,NA,NA,freehold
20220007062,778.6926522047434,private rented,Yorkshire and the Humber,12181.68,3-4 years,75,NA,NA
20220007063,1904.920971529806,owner occupied,North East,71527.8,5-9 years,NA,170.76923076923077,freehold
20220007064,2421.698598325004,owner occupied,West Midlands,55537.5,two years,NA,NA,freehold
20220007065,596.6951994772805,housing association,East,14586,20-29 years,94,NA,NA
20220007067,868.064560562241,owner occupied,West Midlands,19800,3-4 years,NA,69.23076923076923,freehold
20220007069,2098.766832284425,owner occupied,North East,26065,30+ years,NA,NA,freehold
20220007070,5546.97476487785,private rented,London,36700,one year,276.9230769230769,NA,NA
20220007072,5144.74556740663,private rented,North East,23193.8,10-19 years,115.3846153846154,NA,NA
20220007074,2731.501185490665,owner occupied,North West,89419.8,10-19 years,NA,205.3846153846154,leasehold
20220007079,581.180797936895,private rented,East,36147.8,3-4 years,276.9230769230769,NA,NA
20220007092,1271.1755951322073,housing association,North West,22484,two years,72,NA,NA
20220007093,1981.601147887944,private rented,London,27177.4588,5-9 years,330,NA,NA
20220007099,1641.5089516187963,owner occupied,West Midlands,47844,20-29 years,NA,427.8081715563885,freehold
20220007101,1600.928106894238,housing association,London,28659.8,10-19 years,123,NA,NA
20220007109,363.05778045387456,private rented,East,41850,less than 1 year,300,NA,NA
20220007110,1328.3931564851332,local authority,West Midlands,19083.840000000004,5-9 years,90.6923076923077,NA,NA
20220007111,2800.5205425520053,owner occupied,East Midlands,61269.946,20-29 years,NA,NA,leasehold
20220007113,1663.2471455568598,owner occupied,North West,17837.5,5-9 years,NA,NA,leasehold
20220007119,4243.162211751722,private rented,East,44875,two years,288.46153846153845,NA,NA
20220007120,1700.4466086241111,housing association,North West,16816.08,5-9 years,72,NA,NA
20220007122,1174.4598575294135,private rented,East,9209,30+ years,136.15384615384616,NA,NA
20220007126,3171.624793684585,owner occupied,East,40309.5368,5-9 years,NA,6.923076923076923,freehold
20220007130,734.523864106331,owner occupied,East,48933.5,two years,NA,NA,freehold
20220007134,1753.4978017643518,owner occupied,Yorkshire and the Humber,17847.5,30+ years,NA,NA,freehold
20220007138,788.1496856300431,private rented,East,25365,less than 1 year,71.53846153846153,NA,NA
20220007139,897.6768924068176,local authority,North West,11515,10-19 years,137.5,NA,NA
20220007140,11093.065944376072,owner occupied,London,30837.5,10-19 years,NA,NA,leasehold
20220007141,3319.3732532538093,owner occupied,North West,43167.8,20-29 years,NA,57.69230769230769,freehold
20220007142,1485.4453013341367,owner occupied,East,27300,5-9 years,NA,50.76923076923077,leasehold
20220007145,2352.9810941578353,local authority,London,11830,20-29 years,32.30769230769231,NA,NA
20220007146,2338.947203874211,private rented,South West,30723.5322,less than 1 year,183.46153846153845,NA,NA
20220007147,3303.5204196341124,owner occupied,East Midlands,72706.25,3-4 years,NA,150,freehold
20220007148,1839.262034337239,owner occupied,North West,46035,30+ years,NA,NA,freehold
20220007149,2599.8562546661574,owner occupied,West Midlands,78528.443,3-4 years,NA,616.2190000286805,freehold
20220007151,5070.747026967624,owner occupied,West Midlands,72308,10-19 years,NA,130.6153846153846,freehold
20220007159,5683.176614068403,private rented,East Midlands,12035,less than 1 year,130,NA,NA
20220007164,1301.16471432656,local authority,Yorkshire and the Humber,15990,less than 1 year,67.3076923076923,NA,NA
20220007168,7205.9912644305805,owner occupied,North West,35100,5-9 years,NA,12.884615384615383,leasehold
20220007174,10350.41486749514,owner occupied,South East,34300,5-9 years,NA,NA,leasehold
20220007179,823.635242589494,local authority,Yorkshire and the Humber,12347.8,two years,75,NA,NA
20220007180,1608.8191149754682,owner occupied,South East,62418.75,5-9 years,NA,NA,freehold
20220007182,1460.814461320227,owner occupied,London,58812.66,10-19 years,NA,92.3076923076923,freehold
20220007186,752.5750703071006,private rented,Yorkshire and the Humber,29640,5-9 years,155.76923076923077,NA,NA
20220007188,2187.042202616748,owner occupied,West Midlands,22357.75,10-19 years,NA,NA,freehold
20220007198,541.598039766794,owner occupied,South East,74312.5,3-4 years,NA,184.6153846153846,freehold
20220007199,5172.924103557669,owner occupied,South West,100000,10-19 years,NA,NA,freehold
20220007200,2311.6445835269014,owner occupied,South East,100000,two years,NA,405.6923076923077,freehold
20220007203,813.883143605079,private rented,East,22381.25,5-9 years,161.53846153846155,NA,NA
20220007204,1932.7036964104868,housing association,West Midlands,11050,two years,101,NA,NA
20220007219,2099.3514601031716,private rented,London,31637.3,3-4 years,288.46153846153845,NA,NA
20220007220,3398.3668646739834,owner occupied,South East,59812.5,5-9 years,NA,NA,freehold
20220007231,1301.7045354624652,owner occupied,East Midlands,77655,10-19 years,NA,168.46153846153845,freehold
20220007233,2838.7989838866333,owner occupied,South East,64129.4388,30+ years,NA,NA,freehold
20220007235,1882.679972219034,owner occupied,South East,51675,5-9 years,NA,NA,freehold
20220007240,978.3884209463374,owner occupied,North West,30830,5-9 years,NA,59.40080312840426,freehold
20220007243,734.7396895899574,owner occupied,West Midlands,32575,two years,NA,NA,leasehold
20220007250,3558.25022530303,owner occupied,South East,34968.6,20-29 years,NA,182.30769230769232,freehold
20220007252,1621.3096366444606,housing association,North East,9209.2,30+ years,93.96404,NA,NA
20220007254,1194.5926686734622,housing association,North West,11830,20-29 years,92,NA,NA
20220007258,610.6131247141861,owner occupied,Yorkshire and the Humber,19512.5,5-9 years,NA,NA,freehold
20220007266,5698.110390403296,private rented,West Midlands,18966.679999999997,10-19 years,128.43726329196338,NA,NA
20220007267,1447.276452499109,owner occupied,East,100000,20-29 years,NA,253.84615384615384,freehold
20220007270,1666.903309946165,housing association,Yorkshire and the Humber,24037.61,10-19 years,91.6153846153846,NA,NA
20220007274,1900.208168800669,private rented,London,100000,less than 1 year,461.53846153846155,NA,NA
20220007278,296.8803984543294,owner occupied,South West,30771,one year,NA,NA,leasehold
20220007279,1811.4916919510224,owner occupied,South East,95525,5-9 years,NA,295.38461538461536,freehold
20220007284,2403.0385998992597,owner occupied,London,100000,5-9 years,NA,276.9230769230769,freehold
20220007285,7518.73215095426,owner occupied,London,36883.5514,10-19 years,NA,92.3076923076923,leasehold
20220007286,656.0505982078341,housing association,East,9799,30+ years,100,NA,NA
20220007288,1556.2769683170172,private rented,North West,7748.36,two years,115.3846153846154,NA,NA
20220007291,396.8954013578928,private rented,Yorkshire and the Humber,61112,3-4 years,92.3076923076923,NA,NA
20220007293,2390.2530209928796,private rented,South East,35572.5,3-4 years,161.53846153846155,NA,NA
20220007294,3615.4680517548422,local authority,Yorkshire and the Humber,34208,5-9 years,64,NA,NA
20220007295,3505.4467191786744,owner occupied,West Midlands,32442,30+ years,NA,NA,freehold
20220007299,2250.2283230985854,owner occupied,South West,79400,10-19 years,NA,188.30769230769232,freehold
20220007301,1950.5014479466104,owner occupied,South West,26577.6,20-29 years,NA,NA,freehold
20220007302,2287.47008972705,owner occupied,East Midlands,12075,10-19 years,NA,NA,freehold
20220007307,676.7796647721657,private rented,South East,16893,less than 1 year,219.23076923076923,NA,NA
20220007314,882.0904311859542,private rented,East,41312.5,one year,41.53846153846154,NA,NA
20220007323,2268.812159054496,owner occupied,South East,39813.004799999995,10-19 years,NA,276.9230769230769,freehold
20220007324,2986.341833358836,owner occupied,South West,19555,two years,NA,NA,freehold
20220007325,1048.677648432784,housing association,London,36583.5514,30+ years,125,NA,NA
20220007326,604.0475719304559,housing association,South East,33176,3-4 years,134,NA,NA
20220007327,1129.7808678096003,local authority,North East,12709,20-29 years,88.46153846153847,NA,NA
20220007331,5097.469022989412,owner occupied,North West,19390,20-29 years,NA,NA,freehold
20220007337,528.6379509149434,private rented,South West,29231,one year,153.46153846153845,NA,NA
20220007345,13506.323348823364,private rented,North East,54806.25,two years,162.69230769230768,NA,NA
